field_id,state,year,Area,scalar_difference,state_annual_yield,Annual_Yield,n_in_season_fortnights
109.0,Texas,2019,0.222806046693263,-0.0648131346322259,33.8,7.042746747651578,13
109.0,Texas,2021,0.222806046693263,-0.04419246889542402,30.9,6.580454649816311,10
109.0,Texas,2022,0.222806046693263,0.09566280257263665,22.6,5.517118724631589,14
110.0,Texas,2019,0.6684123410663715,0.14454890072748705,33.8,25.858034624766816,12
110.0,Texas,2021,0.6684123410663715,0.0937571487390704,30.9,22.590395989114935,11
110.0,Texas,2022,0.6684123410663715,0.18126967519296885,22.6,17.84440017599765,14
111.0,Texas,2019,0.2228041453617024,0.1661749181956722,33.8,8.782206882490389,12
111.0,Texas,2021,0.2228041453617024,0.05651494106902944,30.9,7.273733572858713,11
111.0,Texas,2022,0.2228041453617024,0.12020965230781458,22.6,5.640674205109217,14
112.0,Texas,2019,7.798314231489738,0.01827589020494368,33.8,268.40023537648153,12
112.0,Texas,2021,7.798314231489738,-0.03463852359542283,30.9,232.62113712531274,10
112.0,Texas,2022,7.798314231489738,-0.047179534394210264,22.6,167.92689077193577,14
113.0,Texas,2019,0.4456069224637048,0.05149882289294504,33.8,15.837164220191429,13
113.0,Texas,2021,0.4456069224637048,0.45602743778666993,30.9,20.04841148226229,10
113.0,Texas,2022,0.4456069224637048,0.38989691632379264,22.6,13.997257735801355,14
114.0,Texas,2019,1.114017631277122,0.02261378430871625,33.8,38.50529075689422,13
114.0,Texas,2021,1.114017631277122,0.263668460007037,30.9,43.49944238618241,10
114.0,Texas,2022,1.114017631277122,0.18821740679142768,22.6,29.915510185606298,14
115.0,Texas,2019,0.2228014107610531,0.012238223697038562,33.8,7.622849924189537,12
115.0,Texas,2021,0.2228014107610531,0.05375149935103296,30.9,7.254619207991839,11
115.0,Texas,2022,0.2228014107610531,0.14483051115327802,22.6,5.764578677059802,14
116.0,Texas,2019,0.2228029426548716,-0.03824794620448542,33.8,7.242704143922237,12
116.0,Texas,2021,0.2228029426548716,-0.47373650931076383,30.9,3.623119379025241,10
116.0,Texas,2022,0.2228029426548716,0.3137460185400431,22.6,6.615166421599654,14
117.0,Texas,2019,0.2228040779544689,-0.0018644098436111413,33.8,7.516737378535685,12
117.0,Texas,2021,0.2228040779544689,-0.03685306207223295,30.9,6.630925722085687,11
117.0,Texas,2022,0.2228040779544689,0.04864446001948013,22.6,5.280315121577471,14
118.0,Texas,2019,0.6684126048749998,0.21210649921010238,33.8,27.38432947327542,12
118.0,Texas,2021,0.6684126048749998,-0.04555764465285767,30.9,19.713004199064954,11
118.0,Texas,2022,0.6684126048749998,0.026317670666116486,22.6,15.503682889549495,14
119.0,Texas,2019,3.119286215017936,-0.09393644676264738,33.8,95.5279784421684,14
119.0,Texas,2021,3.119286215017936,-0.026214119992690896,30.9,93.8592713412746,10
119.0,Texas,2022,3.119286215017936,0.1859826920271689,22.6,83.60687985227877,14
120.0,Texas,2019,0.8912309161181358,0.019630611417820895,33.8,30.714949748360777,13
120.0,Texas,2021,0.8912309161181358,0.19083476984136968,30.9,32.79444077271555,10
120.0,Texas,2022,0.8912309161181358,0.10084889540464416,22.6,22.17309887203609,14
121.0,Texas,2019,0.2228028890339221,-0.02427771153394412,33.8,7.347908573057918,12
121.0,Texas,2021,0.2228028890339221,-0.4253916026358482,30.9,3.955954299772844,10
121.0,Texas,2022,0.2228028890339221,0.20760223878980433,22.6,6.080694247900136,14
122.0,Texas,2019,1.336844475927162,0.15111328810437535,33.8,52.01344908446158,13
122.0,Texas,2021,1.336844475927162,0.18862594502340657,30.9,49.100348082140734,10
122.0,Texas,2022,1.336844475927162,0.24534172044058758,22.6,37.62511731124539,14
123.0,Texas,2019,0.2228077034540097,-0.022098636444283434,33.8,7.36447774722171,13
123.0,Texas,2021,0.2228077034540097,0.15705615547018967,30.9,7.96605166532003,10
123.0,Texas,2022,0.2228077034540097,0.22213016383126294,22.6,6.153980341827628,14
124.0,Texas,2019,0.2228080150968373,-0.09265508120570817,33.8,6.833133748328792,13
124.0,Texas,2021,0.2228080150968373,0.19376765586114308,30.9,8.218812958377072,9
124.0,Texas,2022,0.2228080150968373,0.12471998654823113,22.6,5.663483786981696,14
125.0,Texas,2019,31.638688707644825,0.025205468505750332,33.8,1096.3420957646867,13
125.0,Texas,2021,31.638688707644825,0.2032710381305822,30.9,1176.3604602158478,10
125.0,Texas,2022,31.638688707644825,0.27927342321905463,22.6,914.7244595677131,14
126.0,Texas,2019,0.2228076548292993,-0.02043704290829264,33.8,7.376989432681281,13
126.0,Texas,2021,0.2228076548292993,0.2519677349773228,30.9,8.619493044024432,10
126.0,Texas,2022,0.2228076548292993,0.32264784428215104,22.6,6.660131054299475,14
127.0,Texas,2019,0.2228078303214584,-0.2009386134309993,33.8,6.017655123626216,13
127.0,Texas,2021,0.2228078303214584,0.2706977781740807,30.9,8.74845172193228,9
127.0,Texas,2022,0.2228078303214584,0.1577316480591701,22.6,5.82970789112723,14
128.0,Texas,2019,0.2228075749838108,-0.016584785720801215,33.8,7.405997737435773,13
128.0,Texas,2021,0.2228075749838108,0.12655374438631348,30.9,7.756045473357472,10
128.0,Texas,2022,0.2228075749838108,0.2665173934052565,22.6,6.377486521647396,14
129.0,Texas,2019,0.6684228823737357,0.028693217837650924,33.8,23.240950498193026,13
129.0,Texas,2021,0.6684228823737357,0.36152494660529305,30.9,28.121299863319983,10
129.0,Texas,2022,0.6684228823737357,0.3596158063925318,22.6,20.53884194679319,14
130.0,Texas,2019,1.3368456448505075,-0.045937561398142625,33.8,43.109676499459745,13
130.0,Texas,2021,1.3368456448505075,0.17202001117646823,30.9,48.414424291424154,10
130.0,Texas,2022,1.3368456448505075,0.2770625802926261,22.6,38.58352339984592,14
131.0,Texas,2019,0.2228075419030785,0.19327122264709612,33.8,8.986400184428803,13
131.0,Texas,2021,0.2228075419030785,0.24350286790875839,30.9,8.56121015605873,10
131.0,Texas,2022,0.2228075419030785,0.24175750895055712,22.6,6.252808403522578,14
132.0,Texas,2019,0.2228075987695544,-0.046017999041146826,33.8,7.184340034921967,13
132.0,Texas,2021,0.2228075987695544,0.18081883817755182,30.9,8.129648166410435,10
132.0,Texas,2022,0.2228075987695544,0.28583188008061067,22.6,6.474744367859516,14
133.0,Texas,2019,0.2228075428027871,0.1481549356080864,33.8,8.646634202638873,13
133.0,Texas,2021,0.2228075428027871,0.10420600854690489,30.9,7.602185710133445,11
133.0,Texas,2022,0.2228075428027871,0.24639826846918522,22.6,6.2761767434586515,14
134.0,Texas,2019,0.2228076139221153,0.0070006951120712415,33.8,7.583618866839124,13
134.0,Texas,2021,0.2228076139221153,0.14105508622262436,30.9,7.855885018452154,11
134.0,Texas,2022,0.2228076139221153,0.26400456514866155,22.6,6.364834409932013,14
135.0,Texas,2019,0.4456152638529376,0.013171997527362027,33.8,15.260189856821839,13
135.0,Texas,2021,0.4456152638529376,0.1586987082896973,30.9,15.954715366175657,11
135.0,Texas,2022,0.4456152638529376,0.31469958732350406,22.6,13.240214598930761,14
136.0,Texas,2019,0.2228163088087352,-0.021954818172746825,33.8,7.365845303486588,14
136.0,Texas,2021,0.2228163088087352,0.0027241614342819087,30.9,6.903779858887339,10
136.0,Texas,2022,0.2228163088087352,-0.06096992448769586,22.6,4.728625465464493,14
137.0,Texas,2019,0.6684228486124836,-0.011835813317956035,33.8,22.325289394889122,13
137.0,Texas,2021,0.6684228486124836,0.08138956782886808,30.9,22.33530780748903,11
137.0,Texas,2022,0.6684228486124836,0.22521050416814636,22.6,18.50846651481982,14
138.0,Texas,2019,0.2228076109459899,0.008795537290774025,33.8,7.597135537569595,13
138.0,Texas,2021,0.2228076109459899,0.11719242103797722,30.9,7.691596305821737,11
138.0,Texas,2022,0.2228076109459899,0.23665358080891408,22.6,6.227109755917135,14
139.0,Texas,2019,1.336845918166215,0.006669222396370678,33.8,45.48674346256012,13
139.0,Texas,2021,1.336845918166215,0.15372803291558196,30.9,47.65881929464338,11
139.0,Texas,2022,1.336845918166215,0.33286115546145995,22.6,40.26935789063764,14
140.0,Texas,2019,21.83515689383784,0.03033071165377275,33.8,760.4132266626907,13
140.0,Texas,2021,21.83515689383784,0.23892773631391415,30.9,835.9124084285376,11
140.0,Texas,2022,21.83515689383784,0.3156613959501812,22.6,649.245409794077,14
141.0,Texas,2019,0.4456131768466552,0.09596480948896245,33.8,16.507120983835833,13
141.0,Texas,2021,0.4456131768466552,0.22257907544683755,30.9,16.834237983863854,9
141.0,Texas,2022,0.4456131768466552,0.1845633561922494,22.6,11.929569111434592,14
142.0,Texas,2019,0.6684226500098873,0.1713501337717054,33.8,26.463945265073033,13
142.0,Texas,2021,0.6684226500098873,0.12739934106908757,30.9,23.28559898496313,10
142.0,Texas,2022,0.6684226500098873,0.2311721202494176,22.6,18.598519285920208,14
143.0,Texas,2019,0.6684198884520408,-0.019932996526195366,33.8,22.14225416724704,12
143.0,Texas,2021,0.6684198884520408,0.11316279823302908,30.9,22.99145874079798,9
143.0,Texas,2022,0.6684198884520408,0.09714348627529058,22.6,16.573767103691495,14
144.0,Texas,2019,0.2228074293897106,0.02255808958071731,33.8,7.700773629730297,13
144.0,Texas,2021,0.2228074293897106,0.12125021894488677,30.9,7.719526960659996,10
144.0,Texas,2022,0.2228074293897106,0.28451423571771695,22.6,6.468104516169425,14
145.0,Texas,2019,0.2228076299206672,0.0859329173713314,33.8,8.178049917545161,13
145.0,Texas,2021,0.2228076299206672,0.2787071400479952,30.9,8.803586353614909,11
145.0,Texas,2022,0.2228076299206672,0.3216282344017552,22.6,6.654996112678378,14
146.0,Texas,2019,0.4456150586069088,0.11123745049711554,33.8,16.737223987075886,14
146.0,Texas,2021,0.4456150586069088,0.2898864990528048,30.9,17.76109899923479,10
146.0,Texas,2022,0.4456150586069088,0.2822410333690644,22.6,12.91332163906442,14
147.0,Texas,2019,1.3368452739180792,-0.0978904031155525,33.8,40.762156148907756,14
147.0,Texas,2021,1.3368452739180792,0.36712992693311436,30.9,56.47411251306234,10
147.0,Texas,2022,1.3368452739180792,0.28102066843455303,22.6,38.70309723637131,14
148.0,Texas,2019,0.2228065338611679,0.0842471677809445,33.8,8.165314541609641,13
148.0,Texas,2021,0.2228065338611679,0.1192221697457788,30.9,7.705533378884448,9
148.0,Texas,2022,0.2228065338611679,0.22128273438737242,22.6,6.1496808678414805,14
149.0,Texas,2019,11.586009728222685,-0.01582843357937437,33.8,385.40860138628597,13
149.0,Texas,2021,11.586009728222685,0.37698935868878075,30.9,492.97279405770445,10
149.0,Texas,2022,11.586009728222685,0.3356153032966403,22.6,349.72261287577004,14
150.0,Texas,2019,0.2228027124317945,-0.07771401826490099,33.8,6.945488260851938,12
150.0,Texas,2021,0.2228027124317945,0.03135862430286036,30.9,7.100495518624181,10
150.0,Texas,2022,0.2228027124317945,0.05829254780100864,22.6,5.328864174439075,14
151.0,Texas,2019,3.342098009342449,0.10469731361428358,33.8,124.78982621516118,12
151.0,Texas,2021,3.342098009342449,0.057155415150158984,30.9,109.17331556385314,9
151.0,Texas,2022,3.342098009342449,0.20435844142382098,22.6,90.9668972613516,14
152.0,Texas,2019,1.7824608256173602,-0.09100352295676697,33.8,54.764470650236845,14
152.0,Texas,2021,1.7824608256173602,0.42438563958239983,30.9,78.45236853664149,10
152.0,Texas,2022,1.7824608256173602,0.2987486816009543,22.6,52.31829142843524,14
153.0,Texas,2019,10.026340160038917,0.04439999379020631,33.8,353.93702450985006,13
153.0,Texas,2021,10.026340160038917,0.23428001137157592,30.9,382.39711752451694,11
153.0,Texas,2022,10.026340160038917,0.30003559350231657,22.6,294.58193922183807,14
154.0,Texas,2019,3.5648436931301206,-0.0029085450295314452,33.8,120.14126124371887,12
154.0,Texas,2021,3.5648436931301206,0.04834106860073633,30.9,115.47861624150434,10
154.0,Texas,2022,3.5648436931301206,0.11018077438284526,22.6,89.44223305852181,14
155.0,Texas,2019,0.2228074944005497,0.12935840276324606,33.8,8.505077640796138,14
155.0,Texas,2021,0.2228074944005497,0.4084033475692468,30.9,9.696507168197037,10
155.0,Texas,2022,0.2228074944005497,0.36957416111201447,22.6,6.896421351468121,14
156.0,Texas,2019,0.222807648089681,0.10975336580919168,33.8,8.357439963969703,14
156.0,Texas,2021,0.222807648089681,0.3032499492895907,30.9,8.97255833269308,10
156.0,Texas,2022,0.222807648089681,0.29690226606359477,22.6,6.530490207706045,14
157.0,Texas,2019,0.2228022654651176,-0.06782893776774968,33.8,7.019916066963322,12
157.0,Texas,2021,0.2228022654651176,-0.189040882510083,30.9,5.583121033009091,11
157.0,Texas,2022,0.2228022654651176,0.1825806534140801,22.6,5.9546852600748,14
158.0,Texas,2019,0.2228024207857606,,33.8,,12
158.0,Texas,2021,0.2228024207857606,,30.9,,10
158.0,Texas,2022,0.2228024207857606,,22.6,,14
159.0,Texas,2019,0.2228073670363655,0.22208855938916358,33.8,9.203413296053439,13
159.0,Texas,2021,0.2228073670363655,0.35043681068097854,30.9,9.297416647227601,10
159.0,Texas,2022,0.2228073670363655,0.18608034425416342,22.6,5.972444112288948,14
160.0,Texas,2019,0.2228073678874138,0.2878179041885905,33.8,9.698413733208437,13
160.0,Texas,2021,0.2228073678874138,0.35290997644034294,30.9,9.314443804934239,10
160.0,Texas,2022,0.2228073678874138,0.21424629751306004,22.6,6.114272286259848,14
161.0,Texas,2019,0.2228075103148372,0.2822584049925496,33.8,9.656551934527249,14
161.0,Texas,2021,0.2228075103148372,0.4286225297481213,30.9,9.835711917115477,10
161.0,Texas,2022,0.2228075103148372,0.3187083470980178,22.6,6.6402895944516604,14
162.0,Texas,2019,21.612352657694924,0.06712185203575857,33.8,779.5298662686122,14
162.0,Texas,2021,21.612352657694924,0.13758667148587514,30.9,759.7050615759437,11
162.0,Texas,2022,21.612352657694924,0.29704981323884233,22.6,633.5299343099235,14
163.0,Texas,2019,0.2228050455627087,0.0913455842842528,33.8,8.21871682893165,12
163.0,Texas,2021,0.2228050455627087,-0.4424513402666973,30.9,3.838541825140945,10
163.0,Texas,2022,0.2228050455627087,0.038206758165684314,22.6,5.227780111679553,14
164.0,Texas,2019,9.358272142774451,-0.12676752086444812,33.8,276.2118148077116,12
164.0,Texas,2021,9.358272142774451,-0.02561751464236078,30.9,281.7627768961087,11
164.0,Texas,2022,9.358272142774451,0.13424666541218006,22.6,239.88971076633263,14
165.0,Texas,2019,4.679136968080521,-0.026003789584833115,33.8,154.0422046124292,13
165.0,Texas,2021,4.679136968080521,-0.03643866318866903,30.9,139.31683608748781,11
165.0,Texas,2022,4.679136968080521,0.14881643614727405,22.6,121.48560970368412,14
166.0,Texas,2019,4.901761165830456,0.2704336278996216,33.8,210.48484306991708,13
166.0,Texas,2021,4.901761165830456,0.3009786686796278,30.9,197.05197951536502,10
166.0,Texas,2022,4.901761165830456,0.18059929881647607,22.6,130.78655697480306,14
167.0,Texas,2019,14.70529124629246,0.16575066679235728,33.8,579.4233639600542,14
167.0,Texas,2021,14.70529124629246,0.26157232350666154,30.9,573.250262963705,10
167.0,Texas,2022,14.70529124629246,0.27417406583570747,22.6,423.4584766468595,14
168.0,Texas,2019,5.124463367199367,-0.0008548341555944833,33.8,173.05879866987894,12
168.0,Texas,2021,5.124463367199367,0.0791312467514719,30.9,170.87602795948325,11
168.0,Texas,2022,5.124463367199367,0.047543895175572004,22.6,121.3190671497485,14
169.0,Texas,2019,1.5596525594627562,0.14428228496874906,33.8,60.32227845407973,14
169.0,Texas,2021,1.5596525594627562,0.30939088780248736,30.9,63.10382084949932,10
169.0,Texas,2022,1.5596525594627562,0.20877882937100276,22.6,42.60721488819506,14
170.0,Texas,2019,0.2228073199610079,0.2601902177338911,33.8,9.490350650837613,13
170.0,Texas,2021,0.2228073199610079,0.2568348458828435,30.9,8.652988912623169,10
170.0,Texas,2022,0.2228073199610079,0.02387882831614836,22.6,5.155685968063797,14
171.0,Texas,2019,0.2228073508971653,0.26225068930561757,33.8,9.505869150127925,13
171.0,Texas,2021,0.2228073508971653,0.2419803338041934,30.9,8.550720554475843,10
171.0,Texas,2022,0.2228073508971653,0.03617697131217655,22.6,5.217613320474938,14
172.0,Texas,2019,0.6684223322783341,0.12333414337326352,33.8,25.379123027800716,14
172.0,Texas,2021,0.6684223322783341,0.39194893947063153,30.9,28.74966147687938,10
172.0,Texas,2022,0.6684223322783341,0.17254142237866119,22.6,17.71281491260818,14
173.0,Texas,2019,0.2228076010088988,0.04264072281842008,33.8,7.852019801989044,14
173.0,Texas,2021,0.2228076010088988,0.19611295205012252,30.9,8.234944473102557,10
173.0,Texas,2022,0.2228076010088988,0.30635296219372116,22.6,6.578077352445888,14
174.0,Texas,2019,1.1140372277954895,0.09506161378286454,33.8,41.23395187155641,14
174.0,Texas,2021,1.1140372277954895,0.33640747628614087,30.9,46.00415731468764,10
174.0,Texas,2022,1.1140372277954895,0.15937855719987795,22.6,29.189953748523795,14
175.0,Texas,2019,0.668422489724855,0.16650519087287693,33.8,26.354478673855287,14
175.0,Texas,2021,0.668422489724855,0.40918630254567684,30.9,29.105693140162685,10
175.0,Texas,2022,0.668422489724855,0.326878650617421,22.6,20.044291005311027,14
176.0,Texas,2019,3.3421128442209453,0.19001759514707456,33.8,134.4284504281406,14
176.0,Texas,2021,3.3421128442209453,0.3763478804098728,30.9,142.13721681333396,10
176.0,Texas,2022,3.3421128442209453,0.29759938198643515,22.6,98.00995248289458,14
177.0,Texas,2019,2.0052692998187926,0.2432711829535854,33.8,84.26656146698616,12
177.0,Texas,2021,2.0052692998187926,0.13691852181663156,30.9,70.44667927320243,10
177.0,Texas,2022,2.0052692998187926,0.2740821991258016,22.6,57.740240977368394,14
178.0,Texas,2019,0.2228076020456872,0.14720539067922686,33.8,8.639485576708,14
178.0,Texas,2021,0.2228076020456872,0.23326669696391877,30.9,8.490738938890079,10
178.0,Texas,2022,0.2228076020456872,0.28639827428925546,22.6,6.477596513804242,14
179.0,Texas,2019,0.2228164937048305,-0.12885679260347715,33.8,6.560751534556313,14
179.0,Texas,2021,0.2228164937048305,-0.20745705292544553,30.9,5.456681693849238,12
179.0,Texas,2022,0.2228164937048305,0.1526303702193673,22.6,5.804246302437551,14
180.0,Texas,2019,0.6684266021808523,0.00980072701903771,33.8,22.81424520682883,13
180.0,Texas,2021,0.6684266021808523,-0.006984352104581167,30.9,20.51012453094621,10
180.0,Texas,2022,0.6684266021808523,-0.10800781171174954,22.6,13.47482755151995,14
181.0,Texas,2019,0.2228076246158642,0.1263788109308985,33.8,8.482643610103041,13
181.0,Texas,2021,0.2228076246158642,0.23883977610553783,30.9,8.52910908682607,10
181.0,Texas,2022,0.2228076246158642,0.26215756679666224,22.6,6.355534243285215,14
182.0,Texas,2019,0.4456152965620075,0.27715110862569753,33.8,19.236190766836103,12
182.0,Texas,2021,0.4456152965620075,0.1819665288297002,30.9,16.275103086868132,10
182.0,Texas,2022,0.4456152965620075,0.2770863861885443,22.6,12.861416568997662,14
183.0,Texas,2019,0.2228087879170698,0.011851433931809511,33.8,7.620189434271547,13
183.0,Texas,2021,0.2228087879170698,0.0038902522369374604,30.9,6.911575122352611,9
183.0,Texas,2022,0.2228087879170698,-0.09660943263899004,22.6,4.549003875644907,14
184.0,Texas,2019,0.2228160430068494,0.00233922967182448,33.8,7.548799418623122,12
184.0,Texas,2021,0.2228160430068494,-0.24017623969660193,30.9,5.231398540889688,11
184.0,Texas,2022,0.2228160430068494,-0.03434538180030194,22.6,4.862691505211155,14
185.0,Texas,2019,0.2228091133168593,0.014884650133155581,33.8,7.643043556709006,13
185.0,Texas,2021,0.2228091133168593,0.06686167179217505,30.9,7.345130946524081,10
185.0,Texas,2022,0.2228091133168593,-0.09726699695338518,22.6,4.545699363337412,14
186.0,Texas,2019,5.7931644218567335,0.0545837852019357,33.8,206.4969515333014,14
186.0,Texas,2021,5.7931644218567335,-0.011444669989001092,30.9,176.96008421586774,11
186.0,Texas,2022,5.7931644218567335,0.12047891516969886,22.6,146.69928006171904,14
187.0,Texas,2019,18.49310782273874,0.27048767033527893,33.8,794.1399730540016,13
187.0,Texas,2021,18.49310782273874,0.09310880177242549,30.9,624.6428490347123,11
187.0,Texas,2022,18.49310782273874,0.13788928903943554,22.6,475.57427046353524,14
188.0,Texas,2019,3.342211654709246,0.02886896892331672,33.8,116.22798763772177,12
188.0,Texas,2021,3.342211654709246,-0.0246145088293146,30.9,100.73229297353149,11
188.0,Texas,2022,3.342211654709246,0.24374677900084257,22.6,93.94514855441165,14
189.0,Texas,2019,0.2228068543206031,0.08579040040954701,33.8,8.176948172556463,13
189.0,Texas,2021,0.2228068543206031,0.07584485127686572,30.9,7.406903257845479,9
189.0,Texas,2022,0.2228068543206031,0.15783813834335286,22.6,5.83021857921755,14
190.0,Texas,2019,2.2281402213161647,0.04710131638909376,33.8,78.85839328877991,14
190.0,Texas,2021,2.2281402213161647,0.010821951380412956,30.9,69.59461913561371,11
190.0,Texas,2022,2.2281402213161647,0.12267948463034864,22.6,56.533613326941264,14
191.0,Texas,2019,0.2228139792978222,-0.13422742993034523,33.8,6.5202306248393365,14
191.0,Texas,2021,0.2228139792978222,-0.01637061528125692,30.9,6.772241060530654,11
191.0,Texas,2022,0.2228139792978222,-0.07331000974819532,22.6,4.666436345258302,14
192.0,Texas,2019,0.8912563183164003,0.07299024018040956,33.8,32.32325538957862,14
192.0,Texas,2021,0.8912563183164003,0.03993270846192703,30.9,28.639559848553905,11
192.0,Texas,2022,0.8912563183164003,0.13455840521155968,22.6,22.852721045449456,14
193.0,Texas,2019,0.2228159640841205,-0.11647046191697735,33.8,6.654019620877102,13
193.0,Texas,2021,0.2228159640841205,-0.5167209489321449,30.9,3.3273826894770995,12
193.0,Texas,2022,0.2228159640841205,-0.2910194261506576,22.6,3.5701714957888857,14
194.0,Texas,2019,0.6684422619495659,0.08689285224017348,33.8,24.556548942710407,14
194.0,Texas,2021,0.6684422619495659,0.022554250348185218,30.9,21.120720910528505,11
194.0,Texas,2022,0.6684422619495659,0.027993369284653128,22.6,15.529685214563633,14
195.0,Texas,2019,0.8912332883124243,0.39805132263950965,33.8,42.11445785968739,12
195.0,Texas,2021,0.8912332883124243,-0.025445332700499396,30.9,26.838366828026437,10
195.0,Texas,2022,0.8912332883124243,-0.2064690826024356,22.6,15.98319841690962,14
196.0,Texas,2019,0.6684252777453984,0.37334354699910216,33.8,31.02764091428412,12
196.0,Texas,2021,0.6684252777453984,0.18148806163537395,30.9,24.402857409721264,10
196.0,Texas,2022,0.6684252777453984,-0.230885124311176,22.6,11.618565631449487,14
197.0,Texas,2019,0.2228112410039688,0.01648907107088326,33.8,7.655199469058892,13
197.0,Texas,2021,0.2228112410039688,0.05576927761796979,30.9,7.268831425461635,10
197.0,Texas,2022,0.2228112410039688,0.28427059154141243,22.6,6.466988288869097,14
198.0,Texas,2019,0.2228110211424818,-0.294710866523584,33.8,5.311541290633482,12
198.0,Texas,2021,0.2228110211424818,-0.3653724881947662,30.9,4.369321922068489,10
198.0,Texas,2022,0.2228110211424818,0.020988662708103182,22.6,5.141218099191302,14
199.0,Texas,2019,0.2228141855855323,-0.1814299463074998,33.8,6.164748871207156,13
199.0,Texas,2021,0.2228141855855323,-0.06889242760391602,30.9,6.410636840971025,11
199.0,Texas,2022,0.2228141855855323,0.004775747280454297,22.6,5.059649350076393,14
200.0,Texas,2019,2.450899609444598,-0.13261416440892865,33.8,71.85459547225213,14
200.0,Texas,2021,2.450899609444598,0.27747520654752733,30.9,96.746771680397,10
200.0,Texas,2022,2.450899609444598,0.08374778433456684,22.6,60.02914868278207,14
201.0,Texas,2019,0.2228090641433674,-0.1871293088802488,33.8,6.121685578979184,14
201.0,Texas,2021,0.2228090641433674,0.26520986655734163,30.9,8.710716993059217,10
201.0,Texas,2022,0.2228090641433674,0.08801927324371632,22.6,5.4787045665351695,14
202.0,Texas,2019,14.036976561544463,-0.08822078469817286,33.8,432.59347343793604,14
202.0,Texas,2021,14.036976561544463,0.23629272802428028,30.9,536.2327922363768,10
202.0,Texas,2022,14.036976561544463,0.07252605691212959,22.6,340.24352256898067,14
203.0,Texas,2019,0.2228121783608758,0.18080499171407752,33.8,8.89270335590448,13
203.0,Texas,2021,0.2228121783608758,-0.07035128148482998,30.9,6.400535032957336,10
203.0,Texas,2022,0.2228121783608758,0.2510267126150308,22.6,6.299614106774048,14
204.0,Texas,2019,0.2228144123252436,-0.08109499648870828,33.8,6.920390407895189,13
204.0,Texas,2021,0.2228144123252436,-0.14644443439215724,30.9,5.876700485699638,10
204.0,Texas,2022,0.2228144123252436,0.08318464611910172,22.6,5.454490798243454,14
205.0,Texas,2019,0.4456015480574915,0.3754186938082224,33.8,20.7156380325597,12
205.0,Texas,2021,0.4456015480574915,0.2128683662956124,30.9,16.700091067788723,11
205.0,Texas,2022,0.4456015480574915,0.13869746879318273,22.6,11.4673610199126,13
206.0,Texas,2019,0.222800776945186,0.23071818676314662,33.8,9.268127925545306,12
206.0,Texas,2021,0.222800776945186,-0.11238892535156658,30.9,6.110797505055813,12
206.0,Texas,2022,0.222800776945186,0.04210658507450823,22.6,5.247316744003067,14
207.0,Texas,2019,0.222800702718942,0.3163465014702465,33.8,9.912962883562681,12
207.0,Texas,2021,0.222800702718942,0.19161389270851523,30.9,8.203715551351934,11
207.0,Texas,2022,0.222800702718942,0.19500221335288645,22.6,6.01718972321714,13
208.0,Texas,2019,1.1140474859618548,-0.08506639299296204,33.8,34.45164658313723,12
208.0,Texas,2021,1.1140474859618548,0.16667849549603325,30.9,40.16181906534325,10
208.0,Texas,2022,1.1140474859618548,-0.01977566838113604,22.6,24.679571822401147,14
209.0,Texas,2019,0.6684287578431406,0.03170956589783996,33.8,23.309302813273685,12
209.0,Texas,2021,0.6684287578431406,0.18755529300271429,30.9,24.5282997795902,10
209.0,Texas,2022,0.6684287578431406,0.02614967209132789,22.6,15.501519685303643,14
210.0,Texas,2019,0.2228121274154804,0.25510212467768206,33.8,9.452236738881586,12
210.0,Texas,2021,0.2228121274154804,-0.1578268029421667,30.9,5.79827381218245,10
210.0,Texas,2022,0.2228121274154804,0.2555360211040785,22.6,6.32231953314266,14
211.0,Texas,2019,18.715999236164585,-0.15403310402993,33.8,535.1593133233167,13
211.0,Texas,2021,18.715999236164585,0.059138215982165725,30.9,612.5254482766313,10
211.0,Texas,2022,18.715999236164585,-0.025351444005329248,22.6,412.2583888272689,14
212.0,Texas,2019,0.4456190645593231,-0.1378774403694102,33.8,12.985224801262854,12
212.0,Texas,2021,0.4456190645593231,-0.010056287289316703,30.9,13.631157748837603,9
212.0,Texas,2022,0.4456190645593231,-0.11186757901559137,22.6,8.944373493351668,14
213.0,Texas,2019,0.2228095039484506,-0.2424520552018023,33.8,5.705064204760726,12
213.0,Texas,2021,0.2228095039484506,0.04510296873111511,30.9,7.195339207775214,9
213.0,Texas,2022,0.2228095039484506,-0.23636304680922215,22.6,3.8452898986594413,14
214.0,Texas,2019,0.222800212588227,0.03330580153504216,33.8,7.781461426072162,12
214.0,Texas,2021,0.222800212588227,-0.1189099189826282,30.9,6.065888072425501,12
214.0,Texas,2022,0.222800212588227,0.13571781509363817,22.6,5.718662656534043,14
215.0,Texas,2019,0.2228070590218224,-0.1443693100167987,33.8,6.443650848366177,14
215.0,Texas,2021,0.2228070590218224,-0.19111845535877156,30.9,5.568937608008919,11
215.0,Texas,2022,0.2228070590218224,-0.18945321131267412,22.6,4.081459343826328,14
216.0,Texas,2019,4.455983734136956,0.008008634622514365,33.8,151.81844869546637,13
216.0,Texas,2021,4.455983734136956,-0.05739497908632007,30.9,129.78718860403194,12
216.0,Texas,2022,4.455983734136956,0.17741656473869954,22.6,118.57200877360671,14
217.0,Texas,2019,0.2228071186698424,-0.15013914037074663,33.8,6.4002006698643035,14
